Sampled Sewer Area,DataZone2011,Pop2011,dz_pop,prop_dz
Kinnettles DOA,S01007247,40,645,0.06201550387596899
Kinross DOA,S01011834,245,655,0.37404580152671757
Kinross DOA,S01011837,28,691,0.04052098408104197
Kinross DOA,S01011838,819,841,0.9738406658739596
Kinross DOA,S01011839,962,962,1.0
Kinross DOA,S01011840,1001,1001,1.0
Kinross DOA,S01011841,950,950,1.0
Kinross DOA,S01011842,966,966,1.0
Kinrossie DOA,S01011958,152,1126,0.1349911190053286
Kintrae County Hs DOA,S01011094,40,578,0.06920415224913495
Kippen DOA,S01013016,338,617,0.5478119935170178
Kippen DOA,S01013017,838,838,1.0
Kippford DOA,S01007544,309,1105,0.27963800904977376
Kirivick East DOA,S01009028,23,1297,0.017733230531996914
Kirivick East DOA,S01009029,71,761,0.09329829172141918
Kirk Yetholm DOA,S01012328,120,537,0.22346368715083798
Kirk Yetholm DOA,S01012329,100,914,0.10940919037199125
Kirkcaldy DOA,S01009443,42,728,0.057692307692307696
Kirkcaldy DOA,S01009471,659,659,1.0
Kirkcaldy DOA,S01009472,939,939,1.0
Kirkcaldy DOA,S01009473,902,902,1.0
Kirkcaldy DOA,S01009474,900,900,1.0
Kirkcaldy DOA,S01009475,585,585,1.0
Kirkcaldy DOA,S01009476,370,527,0.7020872865275142
Kirkcaldy DOA,S01009477,744,744,1.0
Kirkcaldy DOA,S01009478,832,832,1.0
Kirkcaldy DOA,S01009479,846,846,1.0
Kirkcaldy DOA,S01009480,822,822,1.0
Kirkcaldy DOA,S01009481,922,922,1.0
Kirkcaldy DOA,S01009482,642,642,1.0
Kirkcaldy DOA,S01009483,724,724,1.0
Kirkcaldy DOA,S01009484,776,776,1.0
Kirkcaldy DOA,S01009485,786,786,1.0
Kirkcaldy DOA,S01009486,650,650,1.0
Kirkcaldy DOA,S01009487,789,789,1.0
Kirkcaldy DOA,S01009488,705,705,1.0
Kirkcaldy DOA,S01009493,847,847,1.0
Kirkcaldy DOA,S01009494,901,947,0.9514255543822597
Kirkcaldy DOA,S01009495,871,871,1.0
Kirkcaldy DOA,S01009496,785,785,1.0
Kirkcaldy DOA,S01009497,975,975,1.0
Kirkcaldy DOA,S01009498,643,643,1.0
Kirkcaldy DOA,S01009499,796,796,1.0
Kirkcaldy DOA,S01009500,778,778,1.0
Kirkcaldy DOA,S01009501,677,677,1.0
Kirkcaldy DOA,S01009502,823,823,1.0
Kirkcaldy DOA,S01009503,729,729,1.0
Kirkcaldy DOA,S01009504,695,695,1.0
Kirkcaldy DOA,S01009505,817,817,1.0
Kirkcaldy DOA,S01009506,735,735,1.0
Kirkcaldy DOA,S01009507,889,889,1.0
Kirkcaldy DOA,S01009508,876,876,1.0
Kirkcaldy DOA,S01009509,1015,1015,1.0
Kirkcaldy DOA,S01009510,700,700,1.0
Kirkcaldy DOA,S01009511,597,597,1.0
Kirkcaldy DOA,S01009512,771,771,1.0
Kirkcaldy DOA,S01009513,575,575,1.0
Kirkcaldy DOA,S01009514,706,706,1.0
Kirkcaldy DOA,S01009515,738,738,1.0
Kirkcaldy DOA,S01009516,883,883,1.0
Kirkcaldy DOA,S01009517,982,982,1.0
Kirkcaldy DOA,S01009518,936,936,1.0
Kirkcaldy DOA,S01009519,487,487,1.0
Kirkcaldy DOA,S01009520,837,837,1.0
Kirkcaldy DOA,S01009521,888,888,1.0
Kirkcaldy DOA,S01009522,1042,1042,1.0
Kirkcaldy DOA,S01009523,584,584,1.0
Kirkcaldy DOA,S01009524,675,675,1.0
Kirkcaldy DOA,S01009525,532,532,1.0
Kirkcaldy DOA,S01009526,650,650,1.0
Kirkcaldy DOA,S01009527,639,639,1.0
Kirkcaldy DOA,S01009528,520,520,1.0
Kirkcaldy DOA,S01009529,578,578,1.0
Kirkcaldy DOA,S01009530,576,576,1.0
Kirkcaldy DOA,S01009531,806,806,1.0
Kirkcaldy DOA,S01009532,779,779,1.0
Kirkcaldy DOA,S01009533,783,783,1.0
Kirkcaldy DOA,S01009534,856,856,1.0
Kirkcaldy DOA,S01009535,630,630,1.0
Kirkcaldy DOA,S01009536,559,559,1.0
Kirkcaldy DOA,S01009537,539,539,1.0
Kirkcaldy DOA,S01009538,785,785,1.0
Kirkcaldy DOA,S01009539,866,866,1.0
Kirkcaldy DOA,S01009540,815,815,1.0
Kirkcaldy DOA,S01009544,14,884,0.01583710407239819
Kirkcaldy DOA,S01009547,47,744,0.06317204301075269
Kirkconnel DOA,S01007552,855,913,0.9364731653888281
Kirkconnel DOA,S01007553,885,885,1.0
Kirkconnel DOA,S01007554,435,435,1.0
Kirkcowan DOA,S01007504,350,681,0.5139500734214391
Kirkcowan DOA,S01007505,96,425,0.22588235294117648
Kirkcudbright DOA,S01007525,434,536,0.8097014925373134
Kirkcudbright DOA,S01007526,734,734,1.0
Kirkcudbright DOA,S01007527,787,787,1.0
Kirkcudbright DOA,S01007528,751,751,1.0
Kirkcudbright DOA,S01007529,666,666,1.0
Kirkcudbright DOA,S01007530,87,524,0.16603053435114504
Kirkgunzeon DOA,S01007545,90,989,0.0910010111223458
Kirkhill DOA,S01010659,198,648,0.3055555555555556
Kirkhill DOA,S01010662,758,758,1.0
Kirkibost DOA,S01009027,97,795,0.1220125786163522
Kirkinner DOA,S01007506,72,530,0.13584905660377358
Kirkinner DOA,S01007508,181,696,0.2600574712643678
Kirkmichael DOA,S01012423,44,815,0.053987730061349694
Kirkmichael DOA,S01012441,430,890,0.48314606741573035
Kirkmichael ST DOA,S01011981,90,945,0.09523809523809523
Kirkpatrick Durham DOA,S01007547,86,551,0.1560798548094374
Kirkpatrick Durham DOA,S01007548,227,721,0.31484049930651875
Kirkton DOA,S01007568,318,657,0.4840182648401826
Kirkwall DOA,S01011813,54,760,0.07105263157894737
Kirkwall DOA,S01011815,307,816,0.3762254901960784
Kirkwall DOA,S01011816,638,638,1.0
Kirkwall DOA,S01011817,284,728,0.3901098901098901
Kirkwall DOA,S01011818,1100,1100,1.0
Kirkwall DOA,S01011819,836,836,1.0
Kirkwall DOA,S01011820,768,768,1.0
Kirkwall DOA,S01011821,435,435,1.0
Kirkwall DOA,S01011822,708,712,0.9943820224719101
Kirkwall DOA,S01011823,608,608,1.0
Kirkwall DOA,S01011824,703,703,1.0
Kirkwall DOA,S01011825,535,535,1.0
Kirkwall DOA,S01011826,654,654,1.0
Kirriemuir DOA,S01007246,22,582,0.037800687285223365
Kirriemuir DOA,S01007247,39,645,0.06046511627906977
Kirriemuir DOA,S01007268,24,627,0.03827751196172249
Kirriemuir DOA,S01007269,483,528,0.9147727272727273
Kirriemuir DOA,S01007270,167,508,0.328740157480315
Kirriemuir DOA,S01007271,987,987,1.0
Kirriemuir DOA,S01007272,864,864,1.0
Kirriemuir DOA,S01007273,671,671,1.0
Kirriemuir DOA,S01007274,827,827,1.0
Kirriemuir DOA,S01007275,590,590,1.0
Kirriemuir DOA,S01007276,850,850,1.0
Kirriemuir DOA,S01007277,756,756,1.0
Kirriemuir DOA,S01007278,540,540,1.0
Kirtlebridge DOA,S01007652,73,615,0.11869918699186992
Kirtlebridge DOA,S01007671,26,800,0.0325
Kirvick West DOA,S01009028,61,1297,0.047031611410948346
Kishorn DOA,S01010688,128,712,0.1797752808988764
Kittlestrips DOA,S01012378,114,658,0.17325227963525835
Kittochside DOA,S01012945,53,802,0.06608478802992519
Knaven Hillcrest DOA,S01007062,48,665,0.07218045112781955
Kneep DOA,S01009027,22,795,0.027672955974842768
Knockando (Lower) DOA,S01011050,145,787,0.18424396442185514
Knockiemill Cotts DOA,S01007014,44,1041,0.04226705091258405
Knockiemill Cotts DOA,S01007043,12,1074,0.0111731843575419
Kyle Bridge Road DOA,S01010672,169,905,0.1867403314917127
Kyle Butec DOA,S01010672,29,905,0.032044198895027624
Kyle Playing Fiel DOA,S01010672,410,905,0.4530386740331492
Kyle Railway DOA,S01010672,297,905,0.3281767955801105
Kyleakin DOA,S01010674,350,957,0.3657262277951933
LOCHMADDY PIER DOA,S01009022,52,1298,0.040061633281972264
Ladeside Place Arran DOA,S01011171,50,1258,0.0397456279809221
Ladeside Terrace Arran 1 DOA,S01011171,186,1258,0.1478537360890302
Ladeside Terrace Arran 2 DOA,S01011171,107,1258,0.08505564387917329
Lady Village West DOA,S01011831,108,919,0.117519042437432
Ladymill Housing DOA,S01006877,52,955,0.05445026178010471
Laggan Bridge DOA,S01010528,42,618,0.06796116504854369
Laggan Bridge DOA,S01010532,61,608,0.10032894736842106
Laide Council DOA,S01010691,39,748,0.05213903743315508
Laide Council DOA,S01010694,76,577,0.1317157712305026
Laighpark Paisley DOA,S01009817,136,826,0.16464891041162227
Laighpark Paisley DOA,S01009818,221,1147,0.1926765475152572
Laighpark Paisley DOA,S01009822,80,559,0.14311270125223613
Laighpark Paisley DOA,S01009825,41,1047,0.039159503342884434
Laighpark Paisley DOA,S01009827,261,1115,0.23408071748878923
Laighpark Paisley DOA,S01009828,41,808,0.050742574257425746
Laighpark Paisley DOA,S01012027,569,1131,0.5030946065428824
Laighpark Paisley DOA,S01012030,12,610,0.019672131147540985
Laighpark Paisley DOA,S01012061,420,1234,0.34035656401944897
Laighpark Paisley DOA,S01012062,798,1485,0.5373737373737374
Laighpark Paisley DOA,S01012063,547,877,0.6237172177879133
Laighpark Paisley DOA,S01012064,653,653,1.0
Laighpark Paisley DOA,S01012065,624,624,1.0
Laighpark Paisley DOA,S01012066,852,852,1.0
Laighpark Paisley DOA,S01012067,534,534,1.0
Laighpark Paisley DOA,S01012068,538,538,1.0
Laighpark Paisley DOA,S01012069,474,479,0.9895615866388309
Laighpark Paisley DOA,S01012070,710,710,1.0
Laighpark Paisley DOA,S01012071,1057,1057,1.0
Laighpark Paisley DOA,S01012072,1107,1107,1.0
Laighpark Paisley DOA,S01012073,705,705,1.0
Laighpark Paisley DOA,S01012074,715,715,1.0
Laighpark Paisley DOA,S01012075,724,724,1.0
Laighpark Paisley DOA,S01012076,722,722,1.0
Laighpark Paisley DOA,S01012077,751,751,1.0
Laighpark Paisley DOA,S01012078,977,977,1.0
Laighpark Paisley DOA,S01012079,917,917,1.0
Laighpark Paisley DOA,S01012080,809,809,1.0
Laighpark Paisley DOA,S01012081,737,737,1.0
Laighpark Paisley DOA,S01012082,620,620,1.0
Laighpark Paisley DOA,S01012083,749,749,1.0
Laighpark Paisley DOA,S01012084,577,577,1.0
Laighpark Paisley DOA,S01012085,677,677,1.0
Laighpark Paisley DOA,S01012086,918,918,1.0
Laighpark Paisley DOA,S01012087,720,720,1.0
Laighpark Paisley DOA,S01012088,740,740,1.0
Laighpark Paisley DOA,S01012089,842,842,1.0
Laighpark Paisley DOA,S01012090,902,902,1.0
Laighpark Paisley DOA,S01012091,537,537,1.0
Laighpark Paisley DOA,S01012092,506,506,1.0
Laighpark Paisley DOA,S01012093,535,535,1.0
Laighpark Paisley DOA,S01012094,788,788,1.0
Laighpark Paisley DOA,S01012095,1108,1108,1.0
Laighpark Paisley DOA,S01012096,871,871,1.0
Laighpark Paisley DOA,S01012097,695,695,1.0
Laighpark Paisley DOA,S01012098,628,628,1.0
Laighpark Paisley DOA,S01012099,882,882,1.0
Laighpark Paisley DOA,S01012100,1089,1089,1.0
Laighpark Paisley DOA,S01012101,786,786,1.0
Laighpark Paisley DOA,S01012102,670,670,1.0
Laighpark Paisley DOA,S01012103,925,925,1.0
Laighpark Paisley DOA,S01012104,924,924,1.0
Laighpark Paisley DOA,S01012105,1126,1126,1.0
Laighpark Paisley DOA,S01012106,1101,1101,1.0
Laighpark Paisley DOA,S01012107,663,692,0.958092485549133
Laighpark Paisley DOA,S01012108,908,908,1.0
Laighpark Paisley DOA,S01012109,922,922,1.0
Laighpark Paisley DOA,S01012110,700,700,1.0
Laighpark Paisley DOA,S01012111,558,558,1.0
Laighpark Paisley DOA,S01012112,731,731,1.0
Laighpark Paisley DOA,S01012113,990,990,1.0
Laighpark Paisley DOA,S01012114,982,982,1.0
Laighpark Paisley DOA,S01012115,517,517,1.0
Laighpark Paisley DOA,S01012116,591,591,1.0
Laighpark Paisley DOA,S01012117,807,807,1.0
Laighpark Paisley DOA,S01012118,661,661,1.0
Laighpark Paisley DOA,S01012119,899,900,0.9988888888888889
Laighpark Paisley DOA,S01012120,583,583,1.0
Laighpark Paisley DOA,S01012121,953,953,1.0
Laighpark Paisley DOA,S01012122,772,772,1.0
Laighpark Paisley DOA,S01012123,518,518,1.0
Laighpark Paisley DOA,S01012124,503,503,1.0
Laighpark Paisley DOA,S01012125,782,782,1.0
Laighpark Paisley DOA,S01012126,753,792,0.9507575757575758
Laighpark Paisley DOA,S01012127,850,850,1.0
Laighpark Paisley DOA,S01012128,510,510,1.0
Laighpark Paisley DOA,S01012129,669,669,1.0
Laighpark Paisley DOA,S01012130,1068,1068,1.0
Laighpark Paisley DOA,S01012131,1106,1106,1.0
Laighpark Paisley DOA,S01012132,686,686,1.0
Laighpark Paisley DOA,S01012133,903,903,1.0
Laighpark Paisley DOA,S01012134,1147,1147,1.0
Laighpark Paisley DOA,S01012135,878,878,1.0
Laighpark Paisley DOA,S01012136,835,835,1.0
Laighpark Paisley DOA,S01012137,669,671,0.9970193740685543
Laighpark Paisley DOA,S01012138,904,904,1.0
Laighpark Paisley DOA,S01012139,940,940,1.0
Laighpark Paisley DOA,S01012140,555,591,0.9390862944162437
Laighpark Paisley DOA,S01012141,1014,1530,0.6627450980392157
Laighpark Paisley DOA,S01012142,952,1128,0.8439716312056738
Laighpark Paisley DOA,S01012143,869,869,1.0
Laighpark Paisley DOA,S01012144,1046,1046,1.0
Laighpark Paisley DOA,S01012145,1023,1023,1.0
Laighpark Paisley DOA,S01012146,979,979,1.0
Laighpark Paisley DOA,S01012147,753,753,1.0
Laighpark Paisley DOA,S01012148,756,756,1.0
Laighpark Paisley DOA,S01012149,855,855,1.0
Laighpark Paisley DOA,S01012150,795,795,1.0
Laighpark Paisley DOA,S01012151,652,760,0.8578947368421053
Laighpark Paisley DOA,S01012152,727,727,1.0
Laighpark Paisley DOA,S01012153,538,538,1.0
Laighpark Paisley DOA,S01012154,777,777,1.0
Laighpark Paisley DOA,S01012155,546,546,1.0
Laighpark Paisley DOA,S01012156,606,606,1.0
Laighpark Paisley DOA,S01012157,989,989,1.0
Laighpark Paisley DOA,S01012158,1140,1147,0.993897122929381
Laighpark Paisley DOA,S01012159,503,811,0.6202219482120839
Laighpark Paisley DOA,S01012160,273,935,0.29197860962566846
Laighpark Paisley DOA,S01012171,96,1096,0.08759124087591241
Laighpark Paisley DOA,S01012173,184,894,0.2058165548098434
Laighpark Paisley DOA,S01012182,62,1075,0.05767441860465116
Lairg DOA,S01010765,674,1009,0.66798810703667
Lamlash DOA,S01011174,42,638,0.06583072100313479
Lamlash DOA,S01011175,532,532,1.0
Lamlash DOA,S01011176,539,600,0.8983333333333333
Lanark DOA,S01012582,16,1048,0.015267175572519083
Lanark DOA,S01012619,546,546,1.0
Lanark DOA,S01012620,746,746,1.0
Lanark DOA,S01012621,576,578,0.9965397923875432
Lanark DOA,S01012622,732,732,1.0
Lanark DOA,S01012623,649,649,1.0
Lanark DOA,S01012624,715,715,1.0
Lanark DOA,S01012625,524,524,1.0
Lanark DOA,S01012626,478,478,1.0
Lanark DOA,S01012627,524,672,0.7797619047619048
Lanark DOA,S01012628,969,1026,0.9444444444444444
Lanark DOA,S01012629,485,485,1.0
Lanark DOA,S01012630,823,823,1.0
Lanark DOA,S01012631,831,831,1.0
Lanark DOA,S01012633,437,750,0.5826666666666667
Lanark DOA,S01012634,685,685,1.0
Lanark DOA,S01012635,631,1311,0.4813119755911518
Langholm DOA,S01007646,56,627,0.08931419457735247
Langholm DOA,S01007647,717,717,1.0
Langholm DOA,S01007648,873,873,1.0
Langholm DOA,S01007649,705,741,0.951417004048583
Lanton DOA,S01012341,12,1013,0.011846001974333662
Lanton DOA,S01012342,85,929,0.09149623250807319
Largoward DOA,S01009702,322,665,0.4842105263157895
Largs DOA,S01011317,827,827,1.0
Largs DOA,S01011318,964,964,1.0
Largs DOA,S01011319,867,867,1.0
Largs DOA,S01011320,522,522,1.0
Largs DOA,S01011321,596,596,1.0
Largs DOA,S01011322,634,634,1.0
Largs DOA,S01011323,951,951,1.0
Largs DOA,S01011324,449,449,1.0
Largs DOA,S01011325,737,737,1.0
Largs DOA,S01011326,741,741,1.0
Largs DOA,S01011329,920,920,1.0
Largs DOA,S01011330,754,754,1.0
Largs DOA,S01011331,745,745,1.0
Largs DOA,S01011332,900,900,1.0
Largs DOA,S01011333,733,832,0.8810096153846154
Largs DOA,S01011334,45,708,0.0635593220338983
Largs DOA,S01011335,14,944,0.014830508474576272
Largue Housing DOA,S01006999,59,872,0.0676605504587156
Lastigar DOA,S01011832,207,1197,0.17293233082706766
Latheron DOA,S01010772,12,770,0.015584415584415584
Latheronwheel DOA,S01010772,122,770,0.15844155844155844
Lauder DOA,S01012296,888,888,1.0
Lauder DOA,S01012297,49,589,0.0831918505942275
Lauder DOA,S01012298,811,811,1.0
Laurencekirk DOA,S01006801,842,952,0.884453781512605
Laurencekirk DOA,S01006803,687,687,1.0
Laurencekirk DOA,S01006804,748,748,1.0
Laurencekirk DOA,S01006805,876,1122,0.7807486631016043
Laurencekirk DOA,S01006806,130,1047,0.12416427889207259
Laurencekirk DOA,S01006811,713,1094,0.6517367458866545
Laurencekirk DOA,S01006812,383,750,0.5106666666666667
Laurieston D&G DOA,S01007523,123,542,0.22693726937269373
Laxay 1 DOA,S01009025,110,1508,0.07294429708222812
Laxay 2 DOA,S01009025,100,1508,0.06631299734748011
Leadhills W DOA,S01012571,316,809,0.39060568603213847
Leanach Cottage DOA,S01011055,58,597,0.09715242881072027
Leathad Ailean DOA,S01009016,99,624,0.15865384615384615
Leetown 1 DOA,S01011957,41,982,0.04175152749490835
Leetown 2 DOA,S01011957,41,982,0.04175152749490835
Leetown 3 DOA,S01011956,97,1130,0.08584070796460178
Leetown 3 DOA,S01011957,41,982,0.04175152749490835
Leitholm DOA,S01012301,158,951,0.1661409043112513
Lendrum Cottages DOA,S01007013,15,548,0.02737226277372263
Lerwick DOA,S01012391,583,1342,0.4344262295081967
Lerwick DOA,S01012392,766,766,1.0
Lerwick DOA,S01012393,899,899,1.0
Lerwick DOA,S01012394,671,671,1.0
Lerwick DOA,S01012395,618,618,1.0
Lerwick DOA,S01012396,647,647,1.0
Lerwick DOA,S01012397,477,873,0.5463917525773195
Lerwick DOA,S01012398,877,877,1.0
Lerwick DOA,S01012399,621,621,1.0
Lerwick DOA,S01012400,587,587,1.0
Lerwick DOA,S01012401,770,770,1.0
Lerwick DOA,S01012402,88,542,0.16236162361623616
Lesmahagow DOA,S01012632,394,830,0.4746987951807229
Lesmahagow DOA,S01012641,620,1105,0.5610859728506787
Lesmahagow DOA,S01012642,804,804,1.0
Lesmahagow DOA,S01012643,470,470,1.0
Lesmahagow DOA,S01012644,708,708,1.0
Lesmahagow DOA,S01012645,826,826,1.0
Lesmahagow DOA,S01012646,972,972,1.0
Lesmahagow DOA,S01012695,181,830,0.21807228915662652
Letham DOA (Tayside East),S01007241,140,641,0.21840873634945399
Letham DOA (Tayside East),S01007242,989,999,0.98998998998999
Letham DOA (Tayside East),S01007243,580,587,0.9880749574105622
Letham Fife DOA,S01009664,241,895,0.26927374301675977
Letham Grange DOA,S01007172,367,821,0.4470158343483557
Lethen DOA,S01010553,40,621,0.0644122383252818
Leurbost East DOA,S01009025,45,1508,0.029840848806366047
Leurbost East DOA,S01009026,533,1906,0.2796432318992655
Leurbost West DOA,S01009026,562,1906,0.29485834207764955
Leven Valley DOA,S01009410,760,1086,0.6998158379373849
Leven Valley DOA,S01009411,875,929,0.9418729817007535
Leven Valley DOA,S01009412,848,848,1.0
Leven Valley DOA,S01009413,988,988,1.0
Leven Valley DOA,S01009414,682,682,1.0
Leven Valley DOA,S01009415,814,814,1.0
Leven Valley DOA,S01009416,528,528,1.0
Leven Valley DOA,S01009417,276,304,0.9078947368421053
Leven Valley DOA,S01009418,1080,1080,1.0
Leven Valley DOA,S01009419,574,574,1.0
Leven Valley DOA,S01009420,632,632,1.0
Leven Valley DOA,S01009421,722,722,1.0
Leven Valley DOA,S01009422,810,810,1.0
Leven Valley DOA,S01009423,932,932,1.0
Leven Valley DOA,S01009424,591,591,1.0
Leven Valley DOA,S01009425,739,739,1.0
Leven Valley DOA,S01009426,776,776,1.0
Leven Valley DOA,S01009427,608,608,1.0
Leven Valley DOA,S01009428,666,666,1.0
Leven Valley DOA,S01009429,704,704,1.0
Leven Valley DOA,S01009430,737,737,1.0
Leven Valley DOA,S01009431,660,672,0.9821428571428571
Leven Valley DOA,S01009432,817,817,1.0
Leven Valley DOA,S01009433,826,826,1.0
Leven Valley DOA,S01009434,543,543,1.0
Leven Valley DOA,S01009435,774,774,1.0
Leven Valley DOA,S01009436,701,701,1.0
Leven Valley DOA,S01009437,662,678,0.976401179941003
Leven Valley DOA,S01009438,872,872,1.0
Leven Valley DOA,S01009439,923,923,1.0
Leven Valley DOA,S01009440,672,672,1.0
Leven Valley DOA,S01009441,836,836,1.0
Leven Valley DOA,S01009442,499,563,0.8863232682060391
Leven Valley DOA,S01009443,666,728,0.9148351648351648
Leven Valley DOA,S01009444,843,843,1.0
Leven Valley DOA,S01009445,781,781,1.0
Leven Valley DOA,S01009446,904,904,1.0
Leven Valley DOA,S01009447,486,486,1.0
Leven Valley DOA,S01009448,812,812,1.0
Leven Valley DOA,S01009449,528,528,1.0
Leven Valley DOA,S01009450,601,601,1.0
Leven Valley DOA,S01009451,1020,1020,1.0
Leven Valley DOA,S01009452,503,503,1.0
Leven Valley DOA,S01009453,1023,1023,1.0
Leven Valley DOA,S01009456,506,665,0.7609022556390977
Leven Valley DOA,S01009489,816,816,1.0
Leven Valley DOA,S01009490,853,853,1.0
Leven Valley DOA,S01009491,698,698,1.0
Leven Valley DOA,S01009492,740,740,1.0
Leven Valley DOA,S01009541,104,802,0.12967581047381546
Leven Valley DOA,S01009545,751,789,0.9518377693282636
Leven Valley DOA,S01009546,985,985,1.0
Leven Valley DOA,S01009547,647,744,0.8696236559139785
Leven Valley DOA,S01009548,694,694,1.0
Leven Valley DOA,S01009549,782,782,1.0
Leven Valley DOA,S01009550,515,515,1.0
Leven Valley DOA,S01009551,533,533,1.0
Leven Valley DOA,S01009552,897,897,1.0
Leven Valley DOA,S01009553,852,852,1.0
Leven Valley DOA,S01009554,625,652,0.9585889570552147
Leven Valley DOA,S01009555,735,735,1.0
Leven Valley DOA,S01009556,767,767,1.0
Leven Valley DOA,S01009557,675,675,1.0
Leven Valley DOA,S01009558,673,673,1.0
Leven Valley DOA,S01009559,857,857,1.0
Leven Valley DOA,S01009560,748,748,1.0
Leven Valley DOA,S01009561,536,536,1.0
Leven Valley DOA,S01009562,743,743,1.0
Leven Valley DOA,S01009563,793,793,1.0
Leven Valley DOA,S01009564,681,681,1.0
Leven Valley DOA,S01009565,588,588,1.0
Leven Valley DOA,S01009566,1070,1070,1.0
Leven Valley DOA,S01009567,880,882,0.9977324263038548
Leven Valley DOA,S01009568,736,736,1.0
Leven Valley DOA,S01009569,812,812,1.0
Leven Valley DOA,S01009570,563,563,1.0
Leven Valley DOA,S01009571,686,686,1.0
Leven Valley DOA,S01009572,1030,1030,1.0
Leven Valley DOA,S01009573,743,743,1.0
Leven Valley DOA,S01009574,1030,1030,1.0
Leven Valley DOA,S01009575,523,523,1.0
Leven Valley DOA,S01009576,516,516,1.0
Leven Valley DOA,S01009577,697,697,1.0
Leven Valley DOA,S01009578,771,771,1.0
Leven Valley DOA,S01009579,988,988,1.0
Leven Valley DOA,S01009580,970,970,1.0
Leven Valley DOA,S01009581,553,553,1.0
Leven Valley DOA,S01009582,533,533,1.0
Leven Valley DOA,S01009583,812,812,1.0
Leven Valley DOA,S01009584,537,537,1.0
Leven Valley DOA,S01009585,969,969,1.0
Leven Valley DOA,S01009586,681,681,1.0
Leven Valley DOA,S01009587,715,715,1.0
Leven Valley DOA,S01009588,1062,1062,1.0
Leven Valley DOA,S01009589,954,954,1.0
Leven Valley DOA,S01009590,728,728,1.0
Leven Valley DOA,S01009591,643,643,1.0
Leven Valley DOA,S01009592,554,554,1.0
Leven Valley DOA,S01009593,592,592,1.0
